UserID,Name_Uni,Rating
6,Journalism Academy - Propaganda,1
6,University of Social Sciences and Humanities - National University of Ho Chi Minh City,2
6,University of Social Sciences and Humanities - National University of Ho Chi Minh City,3
6,University of Labor - Society (Hanoi Campus),2
6,Labor - Social University (Hanoi Campus),4
6,University Union,0
6,Ton Duc Thang University,5
6,University of Education - The University of Da Nang,4
6,University of Labor - Society (Southern campus),4
6,University of Labor - Society (Southern campus),0
6,University of Labor - Society (Son Tay Campus),0
6,Vietnamese Women's Academy,2
6,University of Science - Hue University,4
6,Quy Nhon University,4
6,University of Science - Thai Nguyen University,5
6,"Thanh Hoa University of Culture, Sports and Tourism",1
6,Hoa Binh University,4
6,National Economic University,3
6,University of Economics - Hanoi National University,2
6,University of Commerce,1
6,Foreign Trade University,4
6,Academy of Finance,4
6,University of Economics - The University of Da Nang,0
6,University of Economics - Law (UEL),5
6,University of Economics and Finance Ho Chi Minh City (UEF),3
6,University of Finance - Marketing (UFM),5
6,Foreign Trade University of Ho Chi Minh City,0
6,Banking Academy,4
6,Banking University of Ho Chi Minh City,0
6,Ton Duc Thang University,3
6,Hanoi University of Internal Affairs,3
6,Hanoi University,0
6,Hanoi Capital University,2
6,Hanoi University of Culture,0
6,Hanoi University of Social Sciences and Humanities,0
6,Hanoi University of Industry,4
6,Hanoi Open University,2
6,Vietnam Women's Academy,3
6,University of Commerce,0
6,National Economics University,4
6,Thanh Do University,0
6,Thang Long University,0
6,FPT University,3
6,Huu Nghi University of Technology and Management,4
6,Dai Nam University,1
7,Hanoi University of Technology:,0
7,Military Technical Academy:,1
7,"University of Technology, University of Da Nang:",3
7,"Polytechnic University, National University of Ho Chi Minh City:",3
7,"University of Industrial Technology, Thai Nguyen University:",2
7,University of Transport:,4
7,Hai Phong University:,0
7,Hanoi University of Mining and Geology:,0
7,Hanoi University of Agriculture:,3
7,University of Transport Technology,3
7,Irrigation University:,1
7,Construction University:,1
7,Forestry University:,1
7,Electricity University:,3
7,University of Economic and Technical Industry:,1
7,Hanoi University of Industry:,0
7,Quang Ninh Industrial University:,0
7,Viet Hung University of Industry:,4
7,Viet Tri University of Industry:,4
7,Bac Giang University of Agriculture and Forestry:,0
7,Sao Do University,5
7,Hung Yen University of Technical Education,1
7,Nam Dinh University of Technical Education,4
7,Vinh University of Technical Education,4
7,Vinh University of Industry,4
7,Central Construction University,5
7,Nha Trang University,3
7,Ho Chi Minh City University of Industry,4
7,Ho Chi Minh City University of Food Industry,5
7,Ho Chi Minh City University of Transport,1
7,Ho Chi Minh City University of Agriculture and Forestry,4
7,Ho Chi Minh City University of Technical Education,1
7,Tran Dai Nghia University,0
7,Vietnam Maritime University,0
7,Ngo Quyen University,1
7,Ho Chi Minh City University of Technology and Technology,5
7,Long An University of Economics and Industry,3
7,Binh Duong University of Economics and Technology,5
7,Lac Hong University,1
7,Nguyen Tat Thanh University,5
7,Saigon University of Technology,2
7,Can Tho University,0
7,Hanoi Medical University,5
7,Ho Chi Minh City University of Medicine and Pharmacy,2
7,Hanoi University of Pharmacy,2
7,Military Medical Academy,2
7,Thai Binh University of Medicine and Pharmacy,3
7,Can Tho University of Medicine and Pharmacy,5
7,Hue University of Medicine and Pharmacy,0
7,Pham Ngoc Thach Medical University,5
7,Faculty of Medicine - Ho Chi Minh City National University,1
7,Vietnam Traditional Medicine and Pharmacy Institute,3
7,Hai Phong University of Medicine and Pharmacy,0
7,Vinh Medical University,4
7,University of Medicine and Pharmacy - Thai Nguyen University,3
7,HA NOI PHARMACEUTICAL DEPARTMENT,5
7,University of Economic and Technical Industry,2
7,Thanh Tay University,2
7,Forestry University (Campus 1),3
7,Hanoi University of Science and Technology ...,4
7,University of Technology - The University of Da Nang,3
7,Can Tho University,4
7,Nha Trang University,5
7,Nghe An University of Economics,4
7,The University of Ba Ria - Vung Tau ...,0
7,Vietnam National Academy of Music,4
7,Vietnam University of Fine Arts,3
7,Central University of Art Education,3
7,Hue Academy of Music,1
7,Ho Chi Minh City Conservatory of Music,3
7,Ho Chi Minh City University of Fine Arts,2
7,Military Culture - Art University,3
7,Hanoi University of Theater and Cinema,5
7,Northwestern College of Culture and Arts,1
7,Dong Nai College of Decorative Arts,2
7,Industrial Art University,2
7,Asian University of Industrial Fine Arts,0
7,Ho Chi Minh City University of Theater and Cinema,3
7,Vietnam Dance Academy,2
7,Viet Bac College of Culture and Arts,1
7,An College of Culture and Arts,0
7,Hanoi University of Education,3
7,Education University - Hanoi National University,2
7,HCMC University of Education,3
7,Central University of Art Education,2
7,University of Foreign Languages ??- Hanoi National University (QHF),2
7,University of Social Sciences and Humanities - National University of Ho Chi Minh City,5
7,University of Education - Thai Nguyen University,0
7,University of Education - The University of Da Nang,5
7,University of Education - Hue University,3
7,Hanoi University of Education 2,3
7,University of Social Sciences and Humanities - Hanoi National University,4
7,Journalism Academy - Propaganda,5
7,Journalism Academy - Propaganda,3
7,Journalism Academy - Propaganda,4
7,University of Social Sciences and Humanities - National University of Ho Chi Minh City,3
7,University of Social Sciences and Humanities - National University of Ho Chi Minh City,5
7,University of Labor - Society (Hanoi Campus),1
7,Labor - Social University (Hanoi Campus),3
7,University Union,3
7,Ton Duc Thang University,5
7,University of Education - The University of Da Nang,0
7,University of Labor - Society (Southern campus),1
7,University of Labor - Society (Southern campus),2
7,University of Labor - Society (Son Tay Campus),0
7,Vietnamese Women's Academy,1
7,University of Science - Hue University,1
7,Quy Nhon University,2
7,University of Science - Thai Nguyen University,2
7,"Thanh Hoa University of Culture, Sports and Tourism",2
7,Hoa Binh University,4
7,National Economic University,0
7,University of Economics - Hanoi National University,0
7,University of Commerce,0
7,Foreign Trade University,4
7,Academy of Finance,5
7,University of Economics - The University of Da Nang,4
7,University of Economics - Law (UEL),3
7,University of Economics and Finance Ho Chi Minh City (UEF),2
7,University of Finance - Marketing (UFM),2
7,Foreign Trade University of Ho Chi Minh City,1
7,Banking Academy,2
7,Banking University of Ho Chi Minh City,1
7,Ton Duc Thang University,3
7,Hanoi University of Internal Affairs,1
7,Hanoi University,1
7,Hanoi Capital University,3
7,Hanoi University of Culture,4
7,Hanoi University of Social Sciences and Humanities,3
7,Hanoi University of Industry,1
7,Hanoi Open University,5
7,Vietnam Women's Academy,2
7,University of Commerce,3
7,National Economics University,5
7,Thanh Do University,4
7,Thang Long University,2
7,FPT University,3
7,Huu Nghi University of Technology and Management,5
7,Dai Nam University,3
8,Hanoi University of Technology:,0
8,Military Technical Academy:,2
8,"University of Technology, University of Da Nang:",5
8,"Polytechnic University, National University of Ho Chi Minh City:",0
8,"University of Industrial Technology, Thai Nguyen University:",3
8,University of Transport:,0
8,Hai Phong University:,5
8,Hanoi University of Mining and Geology:,3
8,Hanoi University of Agriculture:,5
8,University of Transport Technology,1
8,Irrigation University:,2
8,Construction University:,2
8,Forestry University:,5
8,Electricity University:,3
8,University of Economic and Technical Industry:,1
8,Hanoi University of Industry:,0
8,Quang Ninh Industrial University:,0
8,Viet Hung University of Industry:,5
8,Viet Tri University of Industry:,5
8,Bac Giang University of Agriculture and Forestry:,0
8,Sao Do University,3
8,Hung Yen University of Technical Education,4
8,Nam Dinh University of Technical Education,0
8,Vinh University of Technical Education,2
8,Vinh University of Industry,5
8,Central Construction University,0
8,Nha Trang University,0
8,Ho Chi Minh City University of Industry,3
8,Ho Chi Minh City University of Food Industry,5
8,Ho Chi Minh City University of Transport,2
8,Ho Chi Minh City University of Agriculture and Forestry,1
8,Ho Chi Minh City University of Technical Education,4
8,Tran Dai Nghia University,0
8,Vietnam Maritime University,5
8,Ngo Quyen University,2
8,Ho Chi Minh City University of Technology and Technology,3
8,Long An University of Economics and Industry,4
8,Binh Duong University of Economics and Technology,1
8,Lac Hong University,5
8,Nguyen Tat Thanh University,1
8,Saigon University of Technology,0
8,Can Tho University,0
8,Hanoi Medical University,4
8,Ho Chi Minh City University of Medicine and Pharmacy,1
8,Hanoi University of Pharmacy,1
8,Military Medical Academy,2
8,Thai Binh University of Medicine and Pharmacy,1
8,Can Tho University of Medicine and Pharmacy,0
8,Hue University of Medicine and Pharmacy,5
8,Pham Ngoc Thach Medical University,2
8,Faculty of Medicine - Ho Chi Minh City National University,2
8,Vietnam Traditional Medicine and Pharmacy Institute,3
8,Hai Phong University of Medicine and Pharmacy,5
8,Vinh Medical University,4
8,University of Medicine and Pharmacy - Thai Nguyen University,3
8,HA NOI PHARMACEUTICAL DEPARTMENT,2
8,University of Economic and Technical Industry,1
8,Thanh Tay University,4
8,Forestry University (Campus 1),5
8,Hanoi University of Science and Technology ...,2
8,University of Technology - The University of Da Nang,2
8,Can Tho University,2
8,Nha Trang University,5
8,Nghe An University of Economics,3
8,The University of Ba Ria - Vung Tau ...,0
8,Vietnam National Academy of Music,2
8,Vietnam University of Fine Arts,2
8,Central University of Art Education,5
8,Hue Academy of Music,2
8,Ho Chi Minh City Conservatory of Music,4
8,Ho Chi Minh City University of Fine Arts,3
8,Military Culture - Art University,5
8,Hanoi University of Theater and Cinema,2
8,Northwestern College of Culture and Arts,3
8,Dong Nai College of Decorative Arts,2
8,Industrial Art University,4
8,Asian University of Industrial Fine Arts,5
8,Ho Chi Minh City University of Theater and Cinema,1
8,Vietnam Dance Academy,3
8,Viet Bac College of Culture and Arts,4
8,An College of Culture and Arts,4
8,Hanoi University of Education,0
8,Education University - Hanoi National University,1
8,HCMC University of Education,5
8,Central University of Art Education,5
8,University of Foreign Languages ??- Hanoi National University (QHF),2
8,University of Social Sciences and Humanities - National University of Ho Chi Minh City,3
8,University of Education - Thai Nguyen University,0
8,University of Education - The University of Da Nang,2
8,University of Education - Hue University,0
8,Hanoi University of Education 2,4
8,University of Social Sciences and Humanities - Hanoi National University,0
8,Journalism Academy - Propaganda,5
8,Journalism Academy - Propaganda,5
8,Journalism Academy - Propaganda,1
8,University of Social Sciences and Humanities - National University of Ho Chi Minh City,4
8,University of Social Sciences and Humanities - National University of Ho Chi Minh City,0
8,University of Labor - Society (Hanoi Campus),0
8,Labor - Social University (Hanoi Campus),0
8,University Union,4
8,Ton Duc Thang University,5
8,University of Education - The University of Da Nang,3
8,University of Labor - Society (Southern campus),1
8,University of Labor - Society (Southern campus),4
8,University of Labor - Society (Son Tay Campus),3
8,Vietnamese Women's Academy,2
8,University of Science - Hue University,5
8,Quy Nhon University,3
8,University of Science - Thai Nguyen University,5
8,"Thanh Hoa University of Culture, Sports and Tourism",0
8,Hoa Binh University,2
8,National Economic University,2
8,University of Economics - Hanoi National University,2
8,University of Commerce,1
8,Foreign Trade University,1
8,Academy of Finance,4
8,University of Economics - The University of Da Nang,5
8,University of Economics - Law (UEL),1
8,University of Economics and Finance Ho Chi Minh City (UEF),5
8,University of Finance - Marketing (UFM),3
8,Foreign Trade University of Ho Chi Minh City,3
8,Banking Academy,5
8,Banking University of Ho Chi Minh City,2
8,Ton Duc Thang University,3
8,Hanoi University of Internal Affairs,1
8,Hanoi University,5
8,Hanoi Capital University,4
8,Hanoi University of Culture,1
8,Hanoi University of Social Sciences and Humanities,0
8,Hanoi University of Industry,3
8,Hanoi Open University,2
8,Vietnam Women's Academy,2
8,University of Commerce,1
8,National Economics University,4
8,Thanh Do University,0
8,Thang Long University,3
8,FPT University,5
8,Huu Nghi University of Technology and Management,4
8,Dai Nam University,1
9,Hanoi University of Technology:,0
9,Military Technical Academy:,2
9,"University of Technology, University of Da Nang:",3
9,"Polytechnic University, National University of Ho Chi Minh City:",3
9,"University of Industrial Technology, Thai Nguyen University:",2
9,University of Transport:,5
9,Hai Phong University:,4
9,Hanoi University of Mining and Geology:,2
9,Hanoi University of Agriculture:,3
9,University of Transport Technology,5
9,Irrigation University:,0
9,Construction University:,2
9,Forestry University:,4
9,Electricity University:,2
9,University of Economic and Technical Industry:,5
9,Hanoi University of Industry:,4
9,Quang Ninh Industrial University:,5
9,Viet Hung University of Industry:,1
9,Viet Tri University of Industry:,2
9,Bac Giang University of Agriculture and Forestry:,5
9,Sao Do University,4
9,Hung Yen University of Technical Education,5
9,Nam Dinh University of Technical Education,1
9,Vinh University of Technical Education,4
9,Vinh University of Industry,4
9,Central Construction University,5
9,Nha Trang University,2
9,Ho Chi Minh City University of Industry,0
9,Ho Chi Minh City University of Food Industry,0
9,Ho Chi Minh City University of Transport,1
9,Ho Chi Minh City University of Agriculture and Forestry,0
9,Ho Chi Minh City University of Technical Education,3
9,Tran Dai Nghia University,0
9,Vietnam Maritime University,1
9,Ngo Quyen University,0
9,Ho Chi Minh City University of Technology and Technology,4
9,Long An University of Economics and Industry,4
9,Binh Duong University of Economics and Technology,3
9,Lac Hong University,3
9,Nguyen Tat Thanh University,4
9,Saigon University of Technology,5
9,Can Tho University,5
9,Hanoi Medical University,2
9,Ho Chi Minh City University of Medicine and Pharmacy,3
9,Hanoi University of Pharmacy,1
9,Military Medical Academy,4
9,Thai Binh University of Medicine and Pharmacy,0
9,Can Tho University of Medicine and Pharmacy,0
9,Hue University of Medicine and Pharmacy,2
9,Pham Ngoc Thach Medical University,0
9,Faculty of Medicine - Ho Chi Minh City National University,4
9,Vietnam Traditional Medicine and Pharmacy Institute,3
9,Hai Phong University of Medicine and Pharmacy,2
9,Vinh Medical University,1
9,University of Medicine and Pharmacy - Thai Nguyen University,0
9,HA NOI PHARMACEUTICAL DEPARTMENT,2
9,University of Economic and Technical Industry,1
9,Thanh Tay University,0
9,Forestry University (Campus 1),1
9,Hanoi University of Science and Technology ...,1
9,University of Technology - The University of Da Nang,4
9,Can Tho University,5
9,Nha Trang University,4
9,Nghe An University of Economics,4
9,The University of Ba Ria - Vung Tau ...,5
9,Vietnam National Academy of Music,5
9,Vietnam University of Fine Arts,1
9,Central University of Art Education,1
9,Hue Academy of Music,1
9,Ho Chi Minh City Conservatory of Music,2
9,Ho Chi Minh City University of Fine Arts,0
9,Military Culture - Art University,5
9,Hanoi University of Theater and Cinema,5
9,Northwestern College of Culture and Arts,4
9,Dong Nai College of Decorative Arts,0
9,Industrial Art University,5
9,Asian University of Industrial Fine Arts,1
9,Ho Chi Minh City University of Theater and Cinema,5
9,Vietnam Dance Academy,1
9,Viet Bac College of Culture and Arts,0
9,An College of Culture and Arts,3
9,Hanoi University of Education,5
9,Education University - Hanoi National University,5
9,HCMC University of Education,2
9,Central University of Art Education,5
9,University of Foreign Languages ??- Hanoi National University (QHF),0
9,University of Social Sciences and Humanities - National University of Ho Chi Minh City,2
9,University of Education - Thai Nguyen University,5
9,University of Education - The University of Da Nang,4
9,University of Education - Hue University,2
9,Hanoi University of Education 2,3
9,University of Social Sciences and Humanities - Hanoi National University,5
9,Journalism Academy - Propaganda,2
9,Journalism Academy - Propaganda,4
9,Journalism Academy - Propaganda,1
9,University of Social Sciences and Humanities - National University of Ho Chi Minh City,2
9,University of Social Sciences and Humanities - National University of Ho Chi Minh City,5
9,University of Labor - Society (Hanoi Campus),4
9,Labor - Social University (Hanoi Campus),4
9,University Union,2
9,Ton Duc Thang University,4
9,University of Education - The University of Da Nang,1
9,University of Labor - Society (Southern campus),0
9,University of Labor - Society (Southern campus),0
9,University of Labor - Society (Son Tay Campus),1
9,Vietnamese Women's Academy,3
9,University of Science - Hue University,2
9,Quy Nhon University,3
9,University of Science - Thai Nguyen University,5
9,"Thanh Hoa University of Culture, Sports and Tourism",1
9,Hoa Binh University,2
9,National Economic University,5
9,University of Economics - Hanoi National University,3
9,University of Commerce,0
9,Foreign Trade University,0
9,Academy of Finance,1
9,University of Economics - The University of Da Nang,3
9,University of Economics - Law (UEL),3
9,University of Economics and Finance Ho Chi Minh City (UEF),3
9,University of Finance - Marketing (UFM),1
9,Foreign Trade University of Ho Chi Minh City,5
9,Banking Academy,1
9,Banking University of Ho Chi Minh City,1
9,Ton Duc Thang University,0
9,Hanoi University of Internal Affairs,3
9,Hanoi University,3
9,Hanoi Capital University,1
9,Hanoi University of Culture,0
9,Hanoi University of Social Sciences and Humanities,0
9,Hanoi University of Industry,3
9,Hanoi Open University,2
9,Vietnam Women's Academy,5
9,University of Commerce,1
9,National Economics University,0
9,Thanh Do University,3
9,Thang Long University,2
9,FPT University,1
9,Huu Nghi University of Technology and Management,1
9,Dai Nam University,4
10,Hanoi University of Technology:,4
10,Military Technical Academy:,4
10,"University of Technology, University of Da Nang:",4
10,"Polytechnic University, National University of Ho Chi Minh City:",0
10,"University of Industrial Technology, Thai Nguyen University:",1
10,University of Transport:,5
10,Hai Phong University:,4
10,Hanoi University of Mining and Geology:,3
10,Hanoi University of Agriculture:,0
10,University of Transport Technology,2
10,Irrigation University:,5
10,Construction University:,0
10,Forestry University:,4
10,Electricity University:,4
10,University of Economic and Technical Industry:,5
10,Hanoi University of Industry:,1
10,Quang Ninh Industrial University:,1
10,Viet Hung University of Industry:,2
10,Viet Tri University of Industry:,0
10,Bac Giang University of Agriculture and Forestry:,3
10,Sao Do University,0
10,Hung Yen University of Technical Education,3
10,Nam Dinh University of Technical Education,0
10,Vinh University of Technical Education,2
10,Vinh University of Industry,3
10,Central Construction University,5
10,Nha Trang University,3
10,Ho Chi Minh City University of Industry,2
10,Ho Chi Minh City University of Food Industry,3
10,Ho Chi Minh City University of Transport,4
10,Ho Chi Minh City University of Agriculture and Forestry,3
10,Ho Chi Minh City University of Technical Education,4
10,Tran Dai Nghia University,0
10,Vietnam Maritime University,4
10,Ngo Quyen University,3
10,Ho Chi Minh City University of Technology and Technology,1
10,Long An University of Economics and Industry,3
10,Binh Duong University of Economics and Technology,1
10,Lac Hong University,2
10,Nguyen Tat Thanh University,4
10,Saigon University of Technology,1
10,Can Tho University,1
10,Hanoi Medical University,2
10,Ho Chi Minh City University of Medicine and Pharmacy,4
10,Hanoi University of Pharmacy,2
10,Military Medical Academy,4
10,Thai Binh University of Medicine and Pharmacy,4
10,Can Tho University of Medicine and Pharmacy,0
10,Hue University of Medicine and Pharmacy,4
10,Pham Ngoc Thach Medical University,1
10,Faculty of Medicine - Ho Chi Minh City National University,3
10,Vietnam Traditional Medicine and Pharmacy Institute,0
10,Hai Phong University of Medicine and Pharmacy,4
10,Vinh Medical University,1
10,University of Medicine and Pharmacy - Thai Nguyen University,5
10,HA NOI PHARMACEUTICAL DEPARTMENT,3
10,University of Economic and Technical Industry,1
10,Thanh Tay University,3
10,Forestry University (Campus 1),2
10,Hanoi University of Science and Technology ...,4
10,University of Technology - The University of Da Nang,4
10,Can Tho University,3
10,Nha Trang University,2
10,Nghe An University of Economics,1
10,The University of Ba Ria - Vung Tau ...,0
10,Vietnam National Academy of Music,2
10,Vietnam University of Fine Arts,5
10,Central University of Art Education,1
10,Hue Academy of Music,4
10,Ho Chi Minh City Conservatory of Music,0
10,Ho Chi Minh City University of Fine Arts,4
10,Military Culture - Art University,0
10,Hanoi University of Theater and Cinema,2
10,Northwestern College of Culture and Arts,0
10,Dong Nai College of Decorative Arts,5
10,Industrial Art University,3
10,Asian University of Industrial Fine Arts,2
10,Ho Chi Minh City University of Theater and Cinema,5
10,Vietnam Dance Academy,3
10,Viet Bac College of Culture and Arts,1
10,An College of Culture and Arts,5
10,Hanoi University of Education,0
10,Education University - Hanoi National University,3
10,HCMC University of Education,4
10,Central University of Art Education,2
10,University of Foreign Languages ??- Hanoi National University (QHF),0
10,University of Social Sciences and Humanities - National University of Ho Chi Minh City,2
10,University of Education - Thai Nguyen University,3
10,University of Education - The University of Da Nang,4
10,University of Education - Hue University,2
10,Hanoi University of Education 2,5
10,University of Social Sciences and Humanities - Hanoi National University,2
10,Journalism Academy - Propaganda,5
10,Journalism Academy - Propaganda,1
10,Journalism Academy - Propaganda,1
10,University of Social Sciences and Humanities - National University of Ho Chi Minh City,4
10,University of Social Sciences and Humanities - National University of Ho Chi Minh City,1
10,University of Labor - Society (Hanoi Campus),1
10,Labor - Social University (Hanoi Campus),2
10,University Union,2
10,Ton Duc Thang University,1
10,University of Education - The University of Da Nang,3
10,University of Labor - Society (Southern campus),3
10,University of Labor - Society (Southern campus),3
10,University of Labor - Society (Son Tay Campus),3
10,Vietnamese Women's Academy,0
10,University of Science - Hue University,2
10,Quy Nhon University,4
10,University of Science - Thai Nguyen University,2
10,"Thanh Hoa University of Culture, Sports and Tourism",1
10,Hoa Binh University,2
10,National Economic University,3
10,University of Economics - Hanoi National University,3
10,University of Commerce,4
10,Foreign Trade University,5
10,Academy of Finance,0
10,University of Economics - The University of Da Nang,3
10,University of Economics - Law (UEL),0
10,University of Economics and Finance Ho Chi Minh City (UEF),0
10,University of Finance - Marketing (UFM),4
10,Foreign Trade University of Ho Chi Minh City,0
10,Banking Academy,3
10,Banking University of Ho Chi Minh City,2
10,Ton Duc Thang University,2
10,Hanoi University of Internal Affairs,5
10,Hanoi University,1
10,Hanoi Capital University,5
10,Hanoi University of Culture,2
10,Hanoi University of Social Sciences and Humanities,3
10,Hanoi University of Industry,1
10,Hanoi Open University,2
10,Vietnam Women's Academy,3
10,University of Commerce,4
10,National Economics University,1
10,Thanh Do University,3
10,Thang Long University,5
10,FPT University,2
10,Huu Nghi University of Technology and Management,3
10,Dai Nam University,1
11,Hanoi University of Technology:,5
11,Military Technical Academy:,5
11,"University of Technology, University of Da Nang:",5
11,"Polytechnic University, National University of Ho Chi Minh City:",2
11,"University of Industrial Technology, Thai Nguyen University:",5
11,University of Transport:,3
11,Hai Phong University:,4
11,Hanoi University of Mining and Geology:,5
11,Hanoi University of Agriculture:,1
11,University of Transport Technology,1
11,Irrigation University:,4
11,Construction University:,3
11,Forestry University:,5
11,Electricity University:,4
11,University of Economic and Technical Industry:,1
11,Hanoi University of Industry:,2
11,Quang Ninh Industrial University:,5
11,Viet Hung University of Industry:,0
11,Viet Tri University of Industry:,4
11,Bac Giang University of Agriculture and Forestry:,3
11,Sao Do University,1
11,Hung Yen University of Technical Education,2
11,Nam Dinh University of Technical Education,3
11,Vinh University of Technical Education,5
11,Vinh University of Industry,1
11,Central Construction University,2
11,Nha Trang University,3
11,Ho Chi Minh City University of Industry,2
11,Ho Chi Minh City University of Food Industry,2
11,Ho Chi Minh City University of Transport,2
11,Ho Chi Minh City University of Agriculture and Forestry,3
11,Ho Chi Minh City University of Technical Education,0
11,Tran Dai Nghia University,3
11,Vietnam Maritime University,1
11,Ngo Quyen University,3
11,Ho Chi Minh City University of Technology and Technology,3
11,Long An University of Economics and Industry,3
11,Binh Duong University of Economics and Technology,1
11,Lac Hong University,4
11,Nguyen Tat Thanh University,3
11,Saigon University of Technology,4
11,Can Tho University,5
11,Hanoi Medical University,4
11,Ho Chi Minh City University of Medicine and Pharmacy,2
11,Hanoi University of Pharmacy,3
11,Military Medical Academy,1
11,Thai Binh University of Medicine and Pharmacy,2
11,Can Tho University of Medicine and Pharmacy,5
11,Hue University of Medicine and Pharmacy,1
11,Pham Ngoc Thach Medical University,4
11,Faculty of Medicine - Ho Chi Minh City National University,0
11,Vietnam Traditional Medicine and Pharmacy Institute,4
11,Hai Phong University of Medicine and Pharmacy,3
11,Vinh Medical University,0
11,University of Medicine and Pharmacy - Thai Nguyen University,4
11,HA NOI PHARMACEUTICAL DEPARTMENT,0
11,University of Economic and Technical Industry,0
11,Thanh Tay University,1
11,Forestry University (Campus 1),5
11,Hanoi University of Science and Technology ...,0
11,University of Technology - The University of Da Nang,1
11,Can Tho University,3
11,Nha Trang University,5
11,Nghe An University of Economics,2
11,The University of Ba Ria - Vung Tau ...,5
11,Vietnam National Academy of Music,0
11,Vietnam University of Fine Arts,4
11,Central University of Art Education,3
11,Hue Academy of Music,1
11,Ho Chi Minh City Conservatory of Music,5
11,Ho Chi Minh City University of Fine Arts,4
11,Military Culture - Art University,1
11,Hanoi University of Theater and Cinema,5
11,Northwestern College of Culture and Arts,5
11,Dong Nai College of Decorative Arts,4
11,Industrial Art University,0
11,Asian University of Industrial Fine Arts,4
11,Ho Chi Minh City University of Theater and Cinema,0
11,Vietnam Dance Academy,5
11,Viet Bac College of Culture and Arts,2
11,An College of Culture and Arts,4
11,Hanoi University of Education,1
11,Education University - Hanoi National University,1
11,HCMC University of Education,1
11,Central University of Art Education,2
11,University of Foreign Languages ??- Hanoi National University (QHF),4
11,University of Social Sciences and Humanities - National University of Ho Chi Minh City,4
11,University of Education - Thai Nguyen University,4
11,University of Education - The University of Da Nang,1
11,University of Education - Hue University,1
11,Hanoi University of Education 2,1
11,University of Social Sciences and Humanities - Hanoi National University,0
11,Journalism Academy - Propaganda,5
11,Journalism Academy - Propaganda,1
11,Journalism Academy - Propaganda,4
11,University of Social Sciences and Humanities - National University of Ho Chi Minh City,4
11,University of Social Sciences and Humanities - National University of Ho Chi Minh City,5
11,University of Labor - Society (Hanoi Campus),0
11,Labor - Social University (Hanoi Campus),2
11,University Union,3
11,Ton Duc Thang University,0
11,University of Education - The University of Da Nang,0
11,University of Labor - Society (Southern campus),4
11,University of Labor - Society (Southern campus),4
11,University of Labor - Society (Son Tay Campus),2
11,Vietnamese Women's Academy,2
11,University of Science - Hue University,0
11,Quy Nhon University,0
11,University of Science - Thai Nguyen University,0
11,"Thanh Hoa University of Culture, Sports and Tourism",2
11,Hoa Binh University,1
11,National Economic University,4
11,University of Economics - Hanoi National University,3
11,University of Commerce,5
11,Foreign Trade University,3
11,Academy of Finance,3
11,University of Economics - The University of Da Nang,5
11,University of Economics - Law (UEL),1
11,University of Economics and Finance Ho Chi Minh City (UEF),1
11,University of Finance - Marketing (UFM),5
11,Foreign Trade University of Ho Chi Minh City,1
11,Banking Academy,3
11,Banking University of Ho Chi Minh City,3
11,Ton Duc Thang University,1
11,Hanoi University of Internal Affairs,5
11,Hanoi University,4
11,Hanoi Capital University,2
11,Hanoi University of Culture,2
11,Hanoi University of Social Sciences and Humanities,1
11,Hanoi University of Industry,0
11,Hanoi Open University,2
11,Vietnam Women's Academy,3
11,University of Commerce,2
11,National Economics University,3
11,Thanh Do University,5
11,Thang Long University,2
11,FPT University,1
11,Huu Nghi University of Technology and Management,0
11,Dai Nam University,3
12,Hanoi University of Technology:,4
12,Military Technical Academy:,0
12,"University of Technology, University of Da Nang:",4
12,"Polytechnic University, National University of Ho Chi Minh City:",2
12,"University of Industrial Technology, Thai Nguyen University:",5
12,University of Transport:,5
12,Hai Phong University:,2
12,Hanoi University of Mining and Geology:,4
12,Hanoi University of Agriculture:,2
12,University of Transport Technology,1
12,Irrigation University:,1
12,Construction University:,0
12,Forestry University:,3
12,Electricity University:,2
12,University of Economic and Technical Industry:,1
12,Hanoi University of Industry:,1
12,Quang Ninh Industrial University:,1
12,Viet Hung University of Industry:,1
12,Viet Tri University of Industry:,4
12,Bac Giang University of Agriculture and Forestry:,1
12,Sao Do University,4
12,Hung Yen University of Technical Education,0
12,Nam Dinh University of Technical Education,3
12,Vinh University of Technical Education,2
12,Vinh University of Industry,0
12,Central Construction University,5
12,Nha Trang University,2
12,Ho Chi Minh City University of Industry,1
12,Ho Chi Minh City University of Food Industry,1
12,Ho Chi Minh City University of Transport,0
12,Ho Chi Minh City University of Agriculture and Forestry,0
12,Ho Chi Minh City University of Technical Education,3
12,Tran Dai Nghia University,0
12,Vietnam Maritime University,4
12,Ngo Quyen University,4
12,Ho Chi Minh City University of Technology and Technology,0
12,Long An University of Economics and Industry,3
12,Binh Duong University of Economics and Technology,0
12,Lac Hong University,4
12,Nguyen Tat Thanh University,1
12,Saigon University of Technology,0
12,Can Tho University,5
12,Hanoi Medical University,0
12,Ho Chi Minh City University of Medicine and Pharmacy,5
12,Hanoi University of Pharmacy,3
12,Military Medical Academy,4
12,Thai Binh University of Medicine and Pharmacy,2
12,Can Tho University of Medicine and Pharmacy,1
12,Hue University of Medicine and Pharmacy,0
12,Pham Ngoc Thach Medical University,3
12,Faculty of Medicine - Ho Chi Minh City National University,2
12,Vietnam Traditional Medicine and Pharmacy Institute,4
12,Hai Phong University of Medicine and Pharmacy,0
